Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder;complexity
WestPalmBeach_May2023/0157.mp4;cá nhím biển;có nhiều gai;có vân màu trắng vs đỏ đan xen;kích thức nhỏ;đàn cá nhỏ;;;môi trường nước trong có hơi bụi;ánh sáng có thể chiếu xuyên qua;chất  lượng video có độ rõ nét cao;đàn cá xung quanh bơi chậm rãi, cá nhìm biển đứng yên 1 chỗ gần như ko di chuyển;vị trí camera toàn phần;góc máy quay ngang;In the high-quality video, a small sea urchin fish with spines, white and red stripes interwoven, stands still among a school of small fish slowly in slightly dusty water, light penetrates, full camera, horizontal angle.;WestPalmBeach_May2023;medium
KAUST_Jun2023/0036.mp4;rặng san hô;;xanh;kích thước lớn;xung quanh có nhiều đàn cá bé bơi;;;nước trong xanh;;chất lượng cao, quay rõ nét;cá bơi thành đàn;quay xung quanh;góc quay ngang bao quát toàn cảnh;A large green coral reef with many small schools of fish swimming around in clear blue water. High quality, captured in sharp detail, with a panoramic shot providing a comprehensive view.;KAUST_Jun2023;medium
PhuQuoc1_Jun2022/0030.mp4;rặng san hô;;nhiều màu;khá lớn;đàn cá bơi quanh;;;nước trong xanh;độ sâu trung bình, có ánh sáng mặt trời;chất lượng ổn, rõ;;quay xung quanh;góc máy ngang, quay toàn cảnh;The vibrant, large coral reef with schools of fish swimming around creates a breathtaking scene. The water is crystal clear, with sunlight penetrating at a medium depth. The camera circles around, at a horizontal angle, capturing the entire scene in high quality.;PhuQuoc1_Jun2022;medium
LaJolle_KelpBed_22Apr2023/006.mp4;sinh vật biển sống trên đá;;có nhiều loại sinnh vật biển sống trên đá;hầu hết các sinh vật chưa trưởng thành;1 loại sinnh vật biển sống kí sinh;;;nước biển trong;;chất lượng rõ nét;tất cả sinh vật trong clip đứng yên;vị trí camera lấy toàn cảnh, chất lượng clip rõ nét;video quay dọc, lấy nhiều vật thể vào khung hình, chất lượng video rõ nét;In the clear vertical video, various marine organisms live on rocks, mostly immature. A parasitic marine creature is among them, all remaining stationary. The seawater is transparent, and the camera captures the entire scene with multiple objects in focus, clearly depicting the organisms.;LaJolle_KelpBed_22Apr2023;medium
Tulamben1_Jun2022/0056.mp4;rặng san hô dưới biển sâu;;có màu nâu đen chủ yếu;kích thước lớn, phân bố rộng;những chú cá nhỏ kiếm ăn;;;môi trường nước trong;ánh sáng chiếu qua với cường độ cực thấp;chất lượng video rõ nét;những con cá bơi từ từ;vị trí camera toàn cảnh;góc máy quay ngang, rộng;In high-quality video, deep-sea coral reefs are often predominantly dark brown in color, large in size, and widely distributed. Small fish often feed in this coral reef. In clear water, light shines through at extremely low intensity, creating a mysterious feeling. The camera is placed in a panoramic position, shooting from a wide and horizontal camera angle to cover the entire scene of the coral reef and the creatures that live in it.;Tulamben1_Jun2022;medium
Tulamben1_Jun2022/0097.mp4;thợ lặn;;mặc bồ đồ lặn màu đen đặc trưng;kích thước lớn;san hô;;;môi trường trong vắt;ánh sáng không thể chiếu xuyên qua được, phải sử dụng đèn pin để hỗ trợ;video có độ rõ nét cao;thợ lặn bơi từ từ;góc camera toàn phần;góc quay dọc, tiến về phía trước;In the video, divers often wear distinctive black diving suits, large in size to suit the underwater environment. Divers are often found near coral reefs to carry out exploration and research work. In clear water, light often cannot penetrate, so it is necessary to use a flashlight to assist in lighting. Videos often have high clarity to capture every detail. Divers often swim slowly to be able to closely observe their surroundings. The camera is placed in full position and shoots from a vertical, forward angle to capture the full landscape.;Tulamben1_Jun2022;medium
Oahu1_Jul2022/0041.mp4;1 con cá mập;;màu xám có những sọc trắng;thân dài, bé;rạn đá dưới đáy biển;;;nước trong xanh;;chất lượng cao, quay rõ nét;con cá nấp dưới rạn đá;video quay cận cảnh, rõ nét con cá mập;góc quay ngang bao quát toàn cảnh;Under the clear blue sea, a gray shark with white stripes, small and long-bodied, is hiding under the rocky reef. High-quality video captures every detail, from clear close-ups of the shark to panoramic side shots of the entire scene.;Oahu1_Jul2022;medium
MontereyBay_Jun2023/0019.mp4;tảo biển;;xanh và vàng;to và dài;xung quanh là tảo;;;nước xanh ngọc;sâu trung bình, có ánh sáng chiếu tới;chất lượng ổn, rõ;;quay xung quanh;quay góc rộng ngang;Seaweeds in green and yellow hues, large and elongated, surrounded by other seaweeds. The water environment is murky emerald, of moderate depth, with light shining through, providing decent but slightly hazy visibility. The scene pans around with a wide-angle view.;MontereyBay_Jun2023;medium
Tulamben_Jun2022/0012.mp4;rặng đá;;nâu, đen;kích thước lớn;thợ lặn lướt qua;;;nước trong xanh;khá tối;chất lượng ổn ,rõ;;quay xung quanh;góc quay ngang toàn cảnh;Beneath the clear but quite dark water, a large rock formation with brown and black colors appears clearly. A diver glides past, creating a majestic scene. The footage, captured in a panoramic horizontal view, is of good quality and clear visibility.;Tulamben_Jun2022;medium
TelAviv_Caesarea_Oct2022/0042.mp4;một loạt các hòn đá nhỏ;Phân bố rải rác;trang trí bởi lớp rêu xanh tươi sặc sỡ;;các loài cá đầy màu sắc;;;môi trường nước trong suốt;ánh sáng chiếu xuyên qua;;;vị trí camera quay toàn cảnh;;Clad in a black diving suit, a mature diver swims alongside the coral reef. Their movements are deliberate, exploring the underwater world with ease. The clear water allows light to filter through, though the visibility is slightly obscured. The diver's pace is steady as the panoramic camera captures the scene, with the diver at the center of attention.;TelAviv_Caesarea_Oct2022;medium
Tulamben_Jun2022/0015.mp4;rặng đá;;nâu, đen;kích thước lớn;nhiều cá bơi quanh;;;nước trong xanh;khá tối;chất lượng ổn ,rõ;;quay xung quanh;góc quay ngang toàn cảnh;Beneath the clear but quite dark water, a large rock formation with brown and black colors appears clearly. Many fish swim around the rock, creating a lively scene. The footage, captured in a panoramic horizontal view, is of good quality and clear visibility.;Tulamben_Jun2022;medium
TelAviv_Caesarea_Oct2022/0063.mp4;rặng đá;;nâu, nhiều bùn;xung quanh là cát;cá bơi quanh;;;môi trường nước trong suốt;ánh sáng chiếu xuyên qua;hơi mờ;;vị trí camera quay toàn cảnh;goc quay dần hướng dưới lên trên.;"The rocky reef is brown and covered in mud, surrounded by sand, with fish swimming around.
The water environment is clear, with light penetrating through, creating a slightly blurry atmosphere.
The camera position, gradually tilting from low to high angle, aims to capture the entire scene.";TelAviv_Caesarea_Oct2022;medium
Maldives_Dec2019/0002.mp4;lươn biển và tôm càng;;lươn biển màu xanh rêu, tôm càng thân màu trắng sọc đen;kích thước nhỏ;rạn san hô;;;nước biển trong xanh;;video có chất lượng rõ nét;lươn biển đang ngậm tôm càng;camera quay cận cảnh lươn biển và tôm càng;góc quay cao từ trên xuống;Beneath the deep blue sea, greenish eels and white-striped black shrimp gather around coral reefs. Both eels and shrimp are small in size. The high-quality video captures vivid imagery, with close-up shots and high-angle views from above, showing eels devouring shrimp.;Maldives_Dec2019;medium
KAUST_Jun2023/0025.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh;;;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh.;video quay rõ nét khung cảnh xung quanh rạn san hô;góc quay ngang bao quát toàn cảnh;A high-quality video captures a large coral reef with diverse colors and sizes. Various species of fish, displaying a multitude of colors, swim around in the clear blue water. The footage provides clear scenes of the surrounding coral reef, with a horizontal angle offering a panoramic view.;KAUST_Jun2023;medium
TelAviv_Caesarea_Oct2022/0030.mp4;đàn có nhỏ;bơi theo bầy đàn số lượng lớn;màu sắc trong suốt;kích thước nhỏ;rặng đá;;;môi trường nước trong, hơi đục;ánh sáng có thể chiếu qua từ trên xuống;chất lượng video rõ nét;tốc độ bơi chậm, kiếm ăn xung quanh các rặng đá;vị trí camera toàn phân;góc máy quay ngang, rộng đẻ quay rõ số lượng của đàn cá;The small school of fish swims alongside a large group, displaying transparent coloring and small size. They navigate around the coral reef in slightly murky waters. High-quality video captures their slow swimming speed as they forage around the rocky formations. The camera is positioned horizontally, capturing the abundance of fish.;TelAviv_Caesarea_Oct2022;medium
Eqypt_Oct2022/0092.mp4;rạn san hô;;nhiều màu sắc khác nhau;kích thước lớn;1 nhóm người thợ lặn;;;nước trong xanh;;chất lượng cao, quay rõ nét;nhiều loại cá với nhiều màu sắc khác nhau bơi xung quanh, nhóm người thợ lặn đang quan sát gần đó.;video quay rõ nét khung cảnh xung quanh rạn san hô và nhóm người thợ lặn;góc quay ngang bao quát toàn cảnh;Beneath the sea, a vast coral reef flaunts its vibrant colors. A group of divers observes nearby. The water is clear and of superior quality. Various fish of different hues swim around, with the divers closely monitoring. The video sharply captures the scene surrounding the coral reef and the diving team, providing a panoramic view of the entire scene.;Eqypt_Oct2022;medium
GreenEgg_Sep2021/0002.mp4;rạn san hô lớn;;rạn san hô chủ yếu là màu xanh;kích thước lớn;các chú cá nhỏ;;;nước biển trong xanh;;video có chất lượng rõ nét;rạn san hô ít di chuyển;camera quay toàn cận rạn san hô lớn;góc quay thấp, quay từ dưới lên;The video showcases a vast stretch of vibrant azure coral reef, adorned with large-sized formations and surrounded by shoals of small fish. The sea water is crystal clear. The high-quality video remains relatively stationary, capturing the scene in sharp detail. The camera zooms in to provide a close-up view of the coral reef from a low angle.;GreenEgg_Sep2021;medium
Nusa_penida_Aug15_2023/0016.mp4;rạn đá dưới đáy biển;;;;tảo, rong biển, san hô, cỏ biển, bọt biển sống kí sinh trên đá;;;nước trong xanh;;chất lượng cao, quay rõ nét;;video quay cẩn cảnh rạn đá dưới đáy biển;góc quay ngang bao quát toàn cảnh;"
A large, colorful coral reef with many small schools of fish swimming around in clear blue water. High quality, captured in sharp detail, with a panoramic shot providing a comprehensive view.";Nusa_penida_Aug15_2023;medium
