Video ID;Central_Object;Texture;Color;Size_Shape;Object_2;Object_3;Object_4;Environment;Lighting;Video_Clarity;Movement_Behavior;Camera_Position;Camera_Angle;Caption;Folder
0088.mp4;Cá bướm.;;Cá bướm màu cam;kích thước trưởng thành;rạn san hô;;đàn cá nhỏ;nước biển trong xanh;;video có chất lượng rõ nét;cá bướm di chuyển xung quanh rạn san hô;quay toàn cảnh con cá bướm ;quay ngang, thấy toàn bộ hình dáng cá bướm ;Orange butterfly fish, small size on the reef. Schools of small fish swim in the clear blue sea water. The video is clear, capturing butterfly fish moving around the reef. Panoramic shot of butterfly fish with a horizontal angle, showing their entire form.;Coronados_Island_21Apr2023
0089.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;các rặng san hô ;có bọt khí gần chim cánh cụt;các tảng đá;nước biển xanh đục;ánh sáng ban ngày;video có chất lượng hơi mờ;hai chim cánh cụt bơi trước camera;video quay rõ, toàn cảnh hai chú chim cánh cụt ;góc quay tĩnh cảnh chim cánh cụt lớn;"""Under the turbid blue water, two jet-black penguins swim among the coral reefs. Surrounded by rocks and air bubbles. Daylight illuminates the two birds, the video is slightly dim in quality but still captures two penguins swimming in front of the camera. Static camera angles show their panorama in the natural environment. """;Coronados_Island_21Apr2023
0090.mp4;rạn san hô và đàn cá;;rạn san hô có nhiều màu sắc rực rỡ, chủ yếu các màu xanh khác nhau, đàn cá chủ yếu là màu đen;kích thước đa dạng;đàn cá nhỏ;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động nhẹ nhàng, sinh vật bám vào rạn san hô và chuyển động nhẹ nhàng;video quay cận cảnh rạn san hô, video rõ nét;quay ngang và tập trung vào rạn san hô;In the deep sea, the reef glows with various shades of blue, while schools of fish are mostly black. Coral reefs have diverse sizes, mainly small creatures and species such as algae, seaweed, sea urchins, starfish ... The sea water is slightly turbid. The video quality is a bit blurry, capturing creatures moving gently on the reef. Close-up shot of the reef, clear video, focusing on the vivid beauty of the reef.;Coronados_Island_21Apr2023
0091.mp4;con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;;;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi và uốn lượn rất nhanh trước camera ;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;"""A jet-black penguin, of adult size, is swimming among the reef. Under the turbid blue water, the video is clear, showing penguins winding nimblely in front of the camera. Static angle, panorama of large penguins is clearly visible on the screen. """;Coronados_Island_21Apr2023
0092.mp4;người thợ lặn;;mặc bộ đồ màu đen, ống thở màu đen vàng, camera màu đen;vóc dáng to cao;bọt khí;;;nước biển trong xanh;;video có chất lượng rõ nét;người thợ lặn đang bơi lên mặt nước;video quay rõ người thợ lặn;góc quay ngang thấy được người thợ lặn;A diver wearing a black suit, a black-and-gold snorkel and holding a black camera, a tall build, air bubbles rising above the water. The blue sea water surrounds them. Crisp quality video captures the diver, with a horizontal angle that clearly shows them.;Coronados_Island_21Apr2023
0093.mp4;rong biển;;màu xanh ;kích thước dài;bãi cát trắng;mùn hữu cơ;;nước biển trong xanh;;video có chất lượng rõ nét;rong biển chuyển động nhẹ nhàng theo hướng chảy của dòng nước;góc quay cận cảnh rong biển, video rõ nét;góc quay ngang và quay xung quanh rong biển;Under the deep blue sea, blue seaweed undulates gently along the current. They are long in size, cover the white sand with organic humus. The video captures seaweed at a close-up, very clear angle, from horizontal to surrounding views;Coronados_Island_21Apr2023
0094.mp4;con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi gần camera và thợ lặn;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Under the turbid blue waters of the reef, the jet-black penguin stands out on the white sand and reef. Their adult size is very large. Crisp video captured penguins swimming close to cameras and divers. The still angle of the penguin is large and beautiful.;Coronados_Island_21Apr2023
0095.mp4;rong biển;;màu xanh vàng chấm trắng, màu xanh thẫm;kích thước dài;bãi cát trắng;mùn hữu cơ;;nước biển trong xanh;;video có chất lượng rõ nét;rong biển chuyển động theo hướng chảy của dòng nước;góc quay cận cảnh rong biển, video rõ nét;góc quay ngang và quay xung quanh rong biển;Under sea water, seaweed appears with yellowish-green hues dotted with white, and dark blue, of long size. Seaweed grows on white sand, covered with organic humus. The sea water is as clear as turquoise. The video captures seaweed moving with the flow of water, from close-up angles to horizontal angles and spinning around seaweed, clear, vivid images.;Coronados_Island_21Apr2023
0096.mp4;bãi đá ngầm;;màu trắng và màu xám;kích thước đa dạng;mùn hữu cơ;rạn san hô;;nước biển trong xanh;;video có chất lượng hơi mờ;;góc quay toàn cảnh bãi đá ngầm;góc quay từ trên xuống;At the bottom of the deep sea, the reef appears in a variety of white and gray colors. The rock is covered with organic humus, which is home to coral reefs and many other marine life. The sea water is deep blue. Aerial video and panoramic view of the reef, slightly blurry;Coronados_Island_21Apr2023
0097.mp4;nhím biển ;;nhím biển màu trắng gai màu trắng;kích thước trưởng thành;các rặng san hô và đá bao quanh sinh vật;bãi đá ngầm;;nước biển trong xanh;;video có chất lượng hơi mờ;nhím biển không di chuyển bám vào các tảng đá và rạn san hô;video quay cận cảnh nhím biển;góc quay cao từ trên xuống, zoom vào nhím biển;"""On the seabed, white spiny sea urchins, with mature size, cling to coral reefs and reefs. The clear blue sea passed quietly. The video quality is slightly blurry, recording sea urchins not moving, clinging tightly to rocks and corals. High angle from top, zooming into close-ups of sea urchins. """;Coronados_Island_21Apr2023
0098.mp4;rạn san hô và ốc biển;;rạn san hô và ốc biển có nhiều màu sắc ;kích thước đa dạng;đàn cá nhỏ;các sinh vật ký sinh trên rạn san hô như tảo, rong biển, nhím biển, sao biển,..;;nước biển hơi đục;;video có chất lượng hơi mờ;tảo, rong biển và các sinh vật bám vào rạn san hô chuyển động nhẹ nhàng, ốc biển chuyển động chậm;video quay cận cảnh rạn san hô và ốc biển, video rõ nét;quay ngang và tập trung vào rạn san hô và ốc biển;At the bottom of the sea, coral reefs and sea snails appear in a variety of colors and different sizes. Schools of small fish swim in slightly turbid sea water. Parasitic organisms such as algae, seaweed, sea urchins, starfish as well as sea snails move gently. The close-up video of the reef and sea snails, although slightly blurry but still clear, focuses on the slow movement of sea snails and the life of the reef.;Coronados_Island_21Apr2023
0099.mp4;con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi uốn lượn rồi bơi ra xa camera;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;In the downpouring sun, the penguin with jet-black plumage swims windingly between the coral reef, white sand and reef. The opaque blue sea water reflects the light. The video is clear, from a still angle, the panorama of large penguins moving naturally.;Coronados_Island_21Apr2023
0100.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;bãi đá ngầm;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi lại gần camera và đến gần những đá ngầm, rùi bơi đi lẹ sau đó;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Two jet-black penguins appear on the reef, white sandy beaches and reefs under turbid blue seawater. Clear video shows them swimming close to the camera, then quickly swimming away. Shot from a still, panoramic view of large penguins;Coronados_Island_21Apr2023
0101.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;hai thợ lặn;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi ngang qua 2 thợ lặn và 2 thợ lặn bơi đứng im tại chỗ;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;"""Two jet-black penguins stand out on the reef near the white sand. Their adult size is large, attracting the eye under turbid blue sea water. Crisp-quality video captured them swimming past two divers standing still in place. The still angle shows the large penguin swimming freely. """;Coronados_Island_21Apr2023
0102.mp4;sứa hộp;;mũ sứa hộp rộng, xúc tu dài, thân hình có màu hồng, ;kích thước lớn;bọt khí;mùn hữu cơ;bọt khí;nước biển xanh đục;;video có chất lượng rõ nét;sứa hộp không di chuyển, lơ lửng tại chỗ;quay toàn phần sứa biển;góc quay tĩnh cảnh sứa hộp;At the bottom of the deep sea, wide box jellyfish hat, long tentacles, pale pink body, large size. Air bubbles and organic humus surround, making the sea water turbid. The clear video shows the box jellyfish hovering in place, not moving, fully filmed and the angle is static, detailing every line and mesmerizing beauty of the box jellyfish.;Coronados_Island_21Apr2023
0103.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;rạn san hô;bãi cát trắng;hai thợ lặn;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi ngang qua 2 thợ lặn và 2 thợ lặn bơi đứng im tại chỗ;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;Two penguins with jet black feathers, adult size, swim through the reef and white sand. Two divers stood still in the turbid blue water. Crisp video shows penguins swimming past divers. The still angle fully demonstrates the beauty of large penguins.;Coronados_Island_21Apr2023
0104.mp4;hai con chim cánh cụt ;;màu đen tuyền;kích thước trưởng thành;có bọt khí gần chim cánh cụt;bãi cát trắng;;nước biển xanh đục;;video có chất lượng rõ nét;chim cánh cụt bơi vòng vòng sát bãi cát trắng;video quay rõ, toàn cảnh chim cánh cụt bơi, video rõ nét;góc quay tĩnh cảnh chim cánh cụt lớn;On the white sand, two jet-black penguins of adult size. The sea water is turbid, with air bubbles near the birds. The clear video captures penguins swimming around the white sand, large bird panoramas, still angles.;Coronados_Island_21Apr2023
